contig	prodigal	cds	start	end	nothing	strand	unknown	gene_id	A01_r2_seq.txt	A04_r2_seq.txt	A07_r2_seq.txt	B01_r2_seq.txt	B04_r2_seq.txt	B07_r2_seq.txt	C01_r2_seq.txt	C04_r2_seq.txt	C07_r2_seq.txt	D01_r2_seq.txt	D04_r2_seq.txt	D07_r2_seq.txt	E01_r2_seq.txt	E04_r2_seq.txt	E07_r2_seq.txt	F01_r2_seq.txt	F04_r2_seq.txt	F07_r2_seq.txt	G01_r2_seq.txt	G04_r2_seq.txt	G07_r2_seq.txt	H01_r2_seq.txt	H04_r2_seq.txt	H07_r2_seq.txt	A02_r2_seq.txt	A05_r2_seq.txt	A08_r2_seq.txt	B02_r2_seq.txt	B05_r2_seq.txt	B08_r2_seq.txt	C02_r2_seq.txt	C05_r2_seq.txt	C08_r2_seq.txt	D02_r2_seq.txt	D05_r2_seq.txt	D08_r2_seq.txt	E02_r2_seq.txt	E05_r2_seq.txt	F02_r2_seq.txt	F05_r2_seq.txt	G02_r2_seq.txt	G05_r2_seq.txt	H02_r2_seq.txt	H05_r2_seq.txt	A03_r2_seq.txt	A06_r2_seq.txt	B03_r2_seq.txt	B06_r2_seq.txt	C03_r2_seq.txt	C06_r2_seq.txt	D03_r2_seq.txt	D06_r2_seq.txt	E03_r2_seq.txt	E06_r2_seq.txt	F03_r2_seq.txt	F06_r2_seq.txt	G03_r2_seq.txt	G06_r2_seq.txt	H03_r2_seq.txt	H06_r2_seq.txt
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	850862	851212	.	+	0	ID=BJEIHDPM_00764;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00764;product=hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	851748	852680	.	-	0	ID=BJEIHDPM_00765;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00765;product=hypothetical protein	2	3	4	2	2	5	1	0	4	4	0	6	2	2	8	4	3	4	3	2	5	0	2	3	3	3	3	3	1	6	0	0	0	5	5	7	0	2	4	2	3	4	6	3	5	0	2	0	6	5	1	2	1	4	1	4	4	3	5	5
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	852745	853098	.	-	0	"ID=BJEIHDPM_00766;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q97PR7;locus_tag=BJEIHDPM_00766;note=UPF0213 protein SP_1535;product=hypothetical protein"	1	0	1	0	1	1	0	0	0	0	0	2	1	1	3	1	0	1	0	0	0	0	0	3	1	2	0	1	0	1	0	0	0	0	0	0	0	1	0	0	3	1	1	1	0	0	0	0	1	0	0	1	1	2	0	1	2	0	1	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	853091	853582	.	-	0	ID=BJEIHDPM_00767;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00767;product=hypothetical protein	3	1	5	1	3	5	1	0	6	1	0	3	4	4	2	4	2	1	6	0	2	0	3	5	3	3	4	3	1	3	0	0	0	1	2	6	0	1	1	1	2	2	2	2	1	1	2	3	1	1	2	3	3	0	3	1	5	9	3	3
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	853667	854899	.	-	0	"ID=BJEIHDPM_00768;Name=yycB_1;dbxref=COG:COG2807;gene=yycB_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P37482;locus_tag=BJEIHDPM_00768;product=putative transporter YycB"	4	4	9	7	6	5	2	0	5	5	6	6	3	3	8	3	1	4	4	6	6	0	2	7	3	4	10	7	4	8	0	0	0	3	2	11	0	5	3	5	10	4	7	4	4	3	3	4	6	7	7	5	8	6	5	5	6	6	4	4
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	855065	855829	.	-	0	"ID=BJEIHDPM_00769;Name=glnQ_1;gene=glnQ_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P27675;locus_tag=BJEIHDPM_00769;product=Glutamine transport ATP-binding protein GlnQ"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	855840	856937	.	-	0	"ID=BJEIHDPM_00770;Name=yhdY;dbxref=COG:COG0765;gene=yhdY;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P45768;locus_tag=BJEIHDPM_00770;product=Inner membrane amino-acid ABC transporter permease protein YhdY"	3	0	0	0	4	1	1	0	0	0	0	2	2	1	2	0	4	1	1	0	0	0	1	1	0	1	1	2	1	2	0	0	0	2	0	0	0	0	2	0	0	0	0	1	2	1	1	0	1	1	0	0	0	0	2	1	0	0	0	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	856948	858129	.	-	0	"ID=BJEIHDPM_00771;Name=glnM_1;dbxref=COG:COG0765;gene=glnM_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:O34671;locus_tag=BJEIHDPM_00771;product=putative glutamine ABC transporter permease protein GlnM"	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	858200	859228	.	-	0	"ID=BJEIHDPM_00772;Name=yhdW;gene=yhdW;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P45766;locus_tag=BJEIHDPM_00772;product=Putative amino-acid ABC transporter-binding protein YhdW"	2	3	3	2	2	3	1	0	3	7	0	2	1	1	3	6	1	3	5	4	6	0	1	1	7	1	5	4	2	3	0	0	0	1	4	1	0	3	3	2	1	1	2	3	2	2	2	4	1	2	2	3	2	0	5	3	3	5	4	3
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	859711	860370	.	+	0	"ID=BJEIHDPM_00773;eC_number=3.1.1.1;Name=estB_1;dbxref=COG:COG0400;gene=estB_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q53547;locus_tag=BJEIHDPM_00773;product=Carboxylesterase 2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	860488	861954	.	+	0	"ID=BJEIHDPM_00774;eC_number=3.6.4.13;Name=rhlB;dbxref=COG:COG0513;gene=rhlB;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0A8J8;locus_tag=BJEIHDPM_00774;product=ATP-dependent RNA helicase RhlB"	10	7	11	10	9	18	4	0	9	9	18	21	17	11	12	10	12	14	11	14	17	0	11	12	8	15	14	11	7	5	0	0	0	8	5	19	0	7	2	9	7	16	8	12	7	5	15	16	10	4	7	7	13	13	4	8	11	6	19	14
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	862076	862525	.	-	0	"ID=BJEIHDPM_00775;eC_number=2.8.1.12;Name=moaE;dbxref=COG:COG0314;gene=moaE;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P30749;locus_tag=BJEIHDPM_00775;product=Molybdopterin synthase catalytic subunit"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	862528	862773	.	-	0	"ID=BJEIHDPM_00776;Name=moaD;dbxref=COG:COG1977;gene=moaD;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P30748;locus_tag=BJEIHDPM_00776;product=Molybdopterin synthase sulfur carrier subunit"	0	0	0	0	1	0	0	0	0	1	1	0	2	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	862770	863255	.	-	0	"ID=BJEIHDPM_00777;eC_number=4.6.1.17;Name=moaC;dbxref=COG:COG0315;gene=moaC;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0A738;locus_tag=BJEIHDPM_00777;product=Cyclic pyranopterin monophosphate synthase"	1	3	6	3	2	7	2	0	1	3	3	3	3	1	4	5	1	1	3	2	1	0	3	5	0	1	2	1	3	2	0	0	0	4	1	1	0	1	2	4	1	5	1	4	2	0	0	2	1	2	1	1	0	3	1	2	1	1	3	2
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	863453	864847	.	-	0	"ID=BJEIHDPM_00778;dbxref=COG:COG1702;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P9WIA3;locus_tag=BJEIHDPM_00778;product=PhoH-like protein"	2	2	7	1	3	5	1	0	3	4	5	2	2	0	3	5	3	3	5	1	6	0	3	5	0	1	3	5	4	4	0	0	0	1	3	3	0	4	3	3	4	0	4	0	5	4	2	3	4	3	7	4	2	1	3	2	3	0	0	2
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	865143	866321	.	-	0	ID=BJEIHDPM_00779;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00779;product=hypothetical protein	7	3	2	7	3	4	0	0	1	2	4	2	3	3	4	2	3	3	3	1	4	0	1	5	3	5	4	4	6	5	0	0	0	3	3	3	0	3	3	1	7	0	2	4	1	1	4	7	4	1	5	2	8	7	4	2	6	4	6	4
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	866534	867313	.	+	0	"ID=BJEIHDPM_00780;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0A8I3;locus_tag=BJEIHDPM_00780;note=UPF0246 protein YaaA;product=hypothetical protein"	7	6	9	4	6	9	8	0	2	2	9	2	8	5	15	5	4	13	3	5	9	0	5	10	8	8	6	11	5	10	0	0	0	5	5	11	0	2	9	5	4	6	5	10	7	3	7	7	7	6	8	4	7	3	6	5	11	6	9	7
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	868130	869446	.	+	0	"ID=BJEIHDPM_00781;eC_number=1.1.1.132;Name=algD;dbxref=COG:COG1004;gene=algD;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q887P8;locus_tag=BJEIHDPM_00781;product=GDP-mannose 6-dehydrogenase"	1	2	2	2	3	6	2	1	0	1	3	6	1	3	6	0	3	2	0	0	1	0	5	5	4	3	1	1	4	2	0	0	0	2	1	3	0	1	1	2	2	3	1	6	1	1	1	2	2	1	4	3	2	1	3	4	2	6	3	3
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	869545	871026	.	+	0	"ID=BJEIHDPM_00782;eC_number=2.4.1.33;Name=alg8;dbxref=COG:COG1215;gene=alg8;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q52463;locus_tag=BJEIHDPM_00782;product=Mannuronan synthase"	4	0	6	6	4	4	0	0	4	1	3	4	2	3	7	4	4	0	2	2	5	0	2	7	3	7	2	1	1	3	0	0	0	4	1	9	0	1	2	4	9	0	3	0	2	2	2	4	2	3	3	3	5	3	1	1	2	2	5	5
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	871067	872239	.	+	0	"ID=BJEIHDPM_00783;eC_number=2.4.1.33;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9HY69;locus_tag=BJEIHDPM_00783;product=Mannuronan synthase"	8	10	8	8	7	18	7	0	7	5	8	10	4	5	8	5	6	7	9	8	5	0	7	10	8	5	7	8	8	7	0	0	0	6	10	9	0	11	6	5	14	8	11	8	14	3	10	9	4	6	3	7	10	8	4	11	7	8	7	6
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	872242	873654	.	+	0	"ID=BJEIHDPM_00784;Name=algK;dbxref=COG:COG0790;gene=algK;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P96956;locus_tag=BJEIHDPM_00784;product=Alginate biosynthesis protein AlgK"	4	5	3	3	3	4	1	0	0	1	3	5	6	3	3	6	1	4	2	0	2	0	2	5	2	5	5	1	5	3	0	0	0	2	2	4	0	2	6	3	5	6	2	5	7	5	1	3	5	4	1	5	5	1	4	5	1	3	3	10
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	873651	875132	.	+	0	"ID=BJEIHDPM_00785;Name=algE;gene=algE;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P18895;locus_tag=BJEIHDPM_00785;product=Alginate production protein AlgE"	7	10	17	18	4	12	13	0	7	14	20	14	10	15	17	10	9	14	6	8	20	0	13	16	7	14	20	12	12	17	0	0	0	20	17	10	0	10	14	13	12	12	8	23	10	21	8	8	11	16	8	9	19	17	16	9	7	14	14	20
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	875159	876769	.	+	0	"ID=BJEIHDPM_00786;eC_number=5.1.3.37;Name=algG;gene=algG;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q887Q3;locus_tag=BJEIHDPM_00786;product=Mannuronan C5-epimerase"	11	6	8	5	2	9	10	0	9	9	5	8	2	5	9	5	7	6	12	10	12	0	10	7	6	6	8	8	4	13	0	0	0	12	7	12	0	3	4	9	3	5	6	4	5	5	5	1	4	8	3	5	7	6	5	5	6	8	8	7
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	876766	878223	.	+	0	"ID=BJEIHDPM_00787;eC_number=2.3.1.-;Name=algX;gene=algX;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q51372;locus_tag=BJEIHDPM_00787;product=Alginate biosynthesis protein AlgX"	9	7	10	7	19	7	12	0	18	5	13	17	10	4	16	12	13	19	16	8	9	0	11	6	4	8	15	5	14	8	0	0	0	8	4	10	0	10	14	12	9	5	9	8	11	17	10	11	8	6	7	13	10	10	7	10	9	11	16	16
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	878232	879365	.	+	0	"ID=BJEIHDPM_00788;eC_number=4.2.2.3;Name=algL;gene=algL;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9L7P2;locus_tag=BJEIHDPM_00788;product=Alginate lyase"	5	5	4	4	5	6	3	0	7	1	6	6	9	5	8	6	2	6	4	4	9	0	5	13	0	5	5	6	4	9	0	0	0	5	5	8	0	7	8	4	8	3	5	4	3	3	3	4	7	7	3	3	5	8	8	3	4	3	13	7
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	879496	881052	.	+	0	"ID=BJEIHDPM_00789;eC_number=2.3.1.-;Name=patA_1;dbxref=COG:COG1696;gene=patA_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:O25526;locus_tag=BJEIHDPM_00789;product=Peptidoglycan O-acetyltransferase"	4	4	7	2	1	2	1	0	4	1	2	0	0	4	2	2	1	2	3	5	2	0	2	6	2	1	2	5	4	3	0	0	0	2	2	3	0	2	3	5	3	0	3	1	1	2	2	1	4	1	4	2	4	3	5	2	2	2	3	2
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	881063	882238	.	+	0	"ID=BJEIHDPM_00790;eC_number=2.3.1.-;Name=algJ;gene=algJ;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q88ND3;locus_tag=BJEIHDPM_00790;product=putative alginate O-acetylase AlgJ"	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	2	1	0	2	0	1	0	1	0	0	4	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	1	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	882251	882919	.	+	0	ID=BJEIHDPM_00791;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00791;product=hypothetical protein	5	1	2	4	2	2	0	0	0	2	4	1	1	3	2	4	2	1	0	1	5	0	2	1	1	0	2	0	3	1	0	0	0	1	2	1	0	2	0	4	3	1	2	1	2	0	4	3	0	2	2	3	2	3	2	0	1	0	0	4
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	883036	884487	.	+	0	"ID=BJEIHDPM_00792;Name=algA_1;dbxref=COG:COG0662;gene=algA_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P07874;locus_tag=BJEIHDPM_00792;product=Alginate biosynthesis protein AlgA"	8	6	3	4	3	3	3	0	3	2	11	11	7	2	4	7	9	11	4	2	5	0	4	2	1	7	9	6	5	4	0	0	0	5	5	9	0	4	7	3	3	1	6	3	7	8	3	4	3	1	4	3	5	5	3	0	4	9	7	2
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	884572	887175	.	-	0	"ID=BJEIHDPM_00793;eC_number=3.1.-.-;Name=wapA_1;dbxref=COG:COG3209;gene=wapA_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q07833;locus_tag=BJEIHDPM_00793;product=tRNA nuclease WapA"	3	3	2	2	2	2	3	0	8	1	3	8	5	3	4	1	3	6	5	3	7	0	0	8	4	2	8	3	4	6	0	0	0	5	4	3	0	6	12	5	4	7	2	4	6	4	1	6	7	7	3	1	1	3	1	2	2	2	4	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	887529	887894	.	+	0	ID=BJEIHDPM_00794;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00794;product=hypothetical protein	2	5	1	3	2	5	1	0	1	0	2	2	2	1	4	2	3	3	7	2	3	0	4	4	1	0	2	5	2	3	0	0	0	8	4	1	0	2	1	5	1	1	0	2	2	1	1	1	1	1	3	0	3	0	2	4	1	5	3	1
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	888039	888503	.	+	0	ID=BJEIHDPM_00795;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00795;product=hypothetical protein	0	0	1	0	0	0	0	0	1	3	1	1	1	0	1	0	0	0	3	0	2	0	1	0	0	3	1	3	1	1	0	0	0	1	0	0	0	1	1	0	2	1	0	2	1	1	0	1	3	1	0	0	1	1	1	0	1	0	0	1
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	888521	889339	.	+	0	"ID=BJEIHDPM_00796;eC_number=1.1.1.381;Name=ydfG;dbxref=COG:COG4221;gene=ydfG;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P39831;locus_tag=BJEIHDPM_00796;product=NADP-dependent 3-hydroxy acid dehydrogenase YdfG"	8	10	14	15	4	17	6	0	7	8	6	14	9	8	17	15	8	17	14	8	15	0	7	23	5	8	11	16	7	13	0	0	0	7	10	6	0	8	18	15	13	11	7	7	7	8	6	7	11	9	7	5	10	9	10	6	11	12	11	13
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	889914	890768	.	-	0	"ID=BJEIHDPM_00797;Name=aaeA_1;dbxref=COG:COG1566;gene=aaeA_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P46482;locus_tag=BJEIHDPM_00797;product=p-hydroxybenzoic acid efflux pump subunit AaeA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	890791	890991	.	-	0	"ID=BJEIHDPM_00798;Name=aaeX_1;gene=aaeX_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P46478;locus_tag=BJEIHDPM_00798;product=Protein AaeX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	890981	893167	.	-	0	"ID=BJEIHDPM_00799;Name=aaeB_1;dbxref=COG:COG1289;gene=aaeB_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P46481;locus_tag=BJEIHDPM_00799;product=p-hydroxybenzoic acid efflux pump subunit AaeB"	2	3	4	6	2	5	5	0	5	4	3	5	6	1	4	5	4	7	4	0	5	0	3	5	2	4	5	2	1	2	0	0	0	3	1	2	0	2	3	4	2	0	5	3	6	4	5	7	2	2	3	3	0	2	1	3	3	5	1	3
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	893169	894659	.	-	0	"ID=BJEIHDPM_00800;Name=mepC_1;dbxref=COG:COG1538;gene=mepC_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0C071;locus_tag=BJEIHDPM_00800;product=Multidrug/solvent efflux pump outer membrane protein MepC"	5	3	5	4	2	7	4	0	8	4	1	4	3	1	5	0	1	3	2	4	7	0	2	8	1	3	5	8	2	6	0	0	0	3	2	6	0	1	6	6	4	2	5	2	2	6	6	4	6	2	3	5	6	3	6	5	4	6	5	6
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	894857	895804	.	+	0	"ID=BJEIHDPM_00801;Name=dmlR_1;gene=dmlR_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P76250;locus_tag=BJEIHDPM_00801;product=HTH-type transcriptional regulator DmlR"	0	1	4	0	0	3	1	0	0	1	1	0	1	0	0	1	1	1	1	1	2	0	0	1	0	0	1	2	1	0	0	0	0	2	2	0	0	2	0	1	0	3	1	1	2	0	0	1	2	0	3	3	1	1	2	1	0	1	1	2
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	895893	896867	.	+	0	"ID=BJEIHDPM_00802;eC_number=1.1.1.79;Name=ghrB;dbxref=COG:COG1052;gene=ghrB;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P37666;locus_tag=BJEIHDPM_00802;product=Glyoxylate/hydroxypyruvate reductase B"	2	2	3	1	0	3	4	0	1	6	5	1	6	2	6	1	2	2	1	0	5	0	3	2	2	2	8	1	3	0	0	0	0	2	2	6	0	0	2	3	5	3	5	5	2	4	0	3	1	3	4	2	4	1	7	2	3	0	2	3
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	896962	897873	.	-	0	"ID=BJEIHDPM_00803;Name=eamA;dbxref=COG:COG0697;gene=eamA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P31125;locus_tag=BJEIHDPM_00803;product=putative amino-acid metabolite efflux pump"	6	6	9	2	2	11	2	0	2	8	6	7	9	5	7	4	3	8	1	1	6	0	6	8	4	4	6	4	6	7	0	0	0	4	8	9	0	4	7	6	2	1	3	6	4	2	10	7	2	4	2	6	5	3	4	2	9	2	3	2
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	898010	898888	.	+	0	"ID=BJEIHDPM_00804;Name=soxS;gene=soxS;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0A9E2;locus_tag=BJEIHDPM_00804;product=Regulatory protein SoxS"	4	13	6	5	3	16	9	0	2	3	1	11	6	3	8	5	6	7	3	3	3	0	12	8	3	4	7	5	3	8	0	0	0	4	4	6	0	3	13	2	7	6	6	10	1	3	8	7	8	6	6	4	5	3	5	10	5	4	7	2
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	898885	899214	.	-	0	ID=BJEIHDPM_00805;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00805;product=hypothetical protein	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	2	0	0	2	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	2	0	1	0	1
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	899214	900788	.	-	0	ID=BJEIHDPM_00806;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00806;product=hypothetical protein	11	7	17	6	3	10	6	0	9	5	10	9	7	7	10	6	10	9	11	2	7	0	8	15	5	6	8	9	7	6	0	0	0	6	9	9	0	7	6	6	8	3	6	8	4	4	7	5	7	7	9	4	10	9	9	5	4	4	6	4
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	900785	901171	.	-	0	ID=BJEIHDPM_00807;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00807;product=hypothetical protein	1	2	1	1	3	5	2	0	4	3	0	5	0	1	2	3	3	0	3	3	0	0	2	3	2	3	4	2	1	3	0	0	0	0	2	1	0	3	2	3	4	4	2	0	1	1	0	3	2	2	0	2	2	1	1	1	1	1	1	1
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	901301	901804	.	+	0	"ID=BJEIHDPM_00808;Name=fecI_1;dbxref=COG:COG1595;gene=fecI_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P23484;locus_tag=BJEIHDPM_00808;product=putative RNA polymerase sigma factor FecI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	901801	902778	.	+	0	"ID=BJEIHDPM_00809;Name=fecR_2;dbxref=COG:COG3712;gene=fecR_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P23485;locus_tag=BJEIHDPM_00809;product=Protein FecR"	0	1	1	0	0	3	1	0	4	1	0	1	1	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	1	1	1	0	2	1	0	0	1	0	0	1	2	1	1	3	2	1	1	1	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	902962	905310	.	+	0	"ID=BJEIHDPM_00810;Name=fecA_1;dbxref=COG:COG4772;gene=fecA_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P13036;locus_tag=BJEIHDPM_00810;product=Fe(3+) dicitrate transport protein FecA"	5	6	7	3	1	4	4	0	7	3	1	6	9	8	3	6	2	5	1	2	1	0	5	4	1	3	3	4	1	9	0	0	0	8	0	5	0	2	2	6	2	3	3	3	4	5	5	3	4	2	5	2	2	1	2	3	5	4	2	1
